-56.732,54.977,0.000
-58.609,55.910,0.000
-56.131,52.710,0.000
-55.074,50.910,0.000
-54.733,49.803,0.000
-57.357,51.373,0.000
-56.258,49.598,0.000
-59.667,51.777,0.000
-58.551,50.007,0.000
-55.880,46.972,0.000
-59.330,49.082,0.000
-55.060,44.826,0.000
-56.191,45.017,0.000
-56.543,44.575,0.000
-56.891,44.129,0.000
-58.031,44.288,0.000
-53.579,40.228,0.000
-52.284,38.618,0.000
-51.777,37.618,0.000
-55.325,39.536,0.000
-50.725,35.650,0.000
-56.762,39.231,0.000
-57.069,38.784,0.000
-59.034,39.445,0.000
-57.671,37.883,0.000
-64.687,41.768,0.000
-61.636,39.115,0.000
-61.941,38.630,0.000
-63.095,38.665,0.000
-62.540,37.652,0.000
-65.416,38.687,0.000
-62.259,36.163,0.000
-61.673,35.178,0.000
-59.330,33.226,0.000
-64.847,35.650,0.000
-64.245,34.665,0.000
-63.631,33.691,0.000
-65.669,34.112,0.000
-62.370,31.779,0.000
-61.724,30.842,0.000
-60.168,29.476,0.000
-61.299,29.435,0.000
-59.719,28.101,0.000
-60.846,28.050,0.000
-60.153,27.160,0.000
-58.535,25.878,0.000
-59.654,25.815,0.000
-59.855,25.345,0.000
-64.672,26.788,0.000
-68.587,27.781,0.000
-67.874,26.873,0.000
-63.419,24.535,0.000
-59.868,22.622,0.000
-60.982,22.498,0.000
-63.039,22.695,0.000
-61.328,21.537,0.000
-64.334,22.026,0.000
-62.608,20.887,0.000
-66.574,21.631,0.000
-65.788,20.806,0.000
-66.906,20.583,0.000
-69.939,20.916,0.000
-78.744,22.877,0.000
-77.959,21.987,0.000
-82.952,22.693,0.000
-80.228,21.272,0.000
-82.330,21.139,0.000
-80.552,20.009,0.000
-81.679,19.609,0.000
-81.831,18.967,0.000
-82.953,18.542,0.000
-81.141,17.469,0.000
-81.275,16.831,0.000
-82.386,16.388,0.000
-81.530,15.553,0.000
-80.666,14.732,0.000
-80.779,14.098,0.000
-82.860,13.792,0.000
-80.003,12.671,0.000
-80.100,12.042,0.000
-81.182,11.554,0.000
-80.279,10.783,0.000
-80.361,10.152,0.000
-82.425,9.756,0.000
-81.505,8.998,0.000
-82.568,8.460,0.000
-78.649,7.435,0.000
-78.705,6.817,0.000
-80.750,6.355,0.000
-80.798,5.721,0.000
-80.840,5.086,0.000
-80.878,4.451,0.000
-78.912,3.721,0.000
-78.939,3.102,0.000
-78.961,2.481,0.000
-78.978,1.861,0.000
-78.990,1.241,0.000
-78.998,0.620,0.000
-79.000,0.000,0.000
-80.998,-0.636,0.000
-77.990,-1.225,0.000
-78.978,-1.861,0.000
-77.962,-2.450,0.000
-80.938,-3.180,0.000
-77.913,-3.674,0.000
-77.882,-4.286,0.000
-78.844,-4.960,0.000
-78.803,-5.580,0.000
-76.763,-6.041,0.000
-76.713,-6.644,0.000
-77.654,-7.340,0.000
-78.589,-8.052,0.000
-78.523,-8.669,0.000
-78.452,-9.285,0.000
-78.377,-9.901,0.000
-77.306,-10.383,0.000
-77.222,-10.990,0.000
-78.122,-11.745,0.000
-77.040,-12.202,0.000
-76.941,-12.807,0.000
-79.794,-13.926,0.000
-79.682,-14.553,0.000
-76.618,-14.616,0.000
-77.482,-15.412,0.000
-77.359,-16.020,0.000
-77.230,-16.627,0.000
-77.097,-17.233,0.000
-75.986,-17.612,0.000
-78.762,-18.909,0.000
-78.611,-19.527,0.000
-75.549,-19.398,0.000
-80.228,-21.272,0.000
-78.129,-21.374,0.000
-77.959,-21.987,0.000
-77.784,-22.598,0.000
-79.520,-23.782,0.000
-75.508,-23.229,0.000
-78.183,-24.726,0.000
-77.036,-25.030,0.000
-78.734,-26.268,0.000
-77.579,-26.561,0.000
-77.368,-27.170,0.000
-77.152,-27.777,0.000
-77.870,-28.728,0.000
-79.513,-30.045,0.000
-79.274,-30.669,0.000
-78.101,-30.922,0.000
-78.783,-31.910,0.000
-76.682,-31.763,0.000
-79.193,-33.534,0.000
-76.174,-32.963,0.000
-77.742,-34.369,0.000
-77.469,-34.979,0.000
-77.192,-35.586,0.000
-77.815,-36.617,0.000
-77.525,-37.227,0.000
-78.128,-38.275,0.000
-76.931,-38.440,0.000
-79.300,-40.405,0.000
-76.318,-39.644,0.000
-76.888,-40.710,0.000
-76.566,-41.313,0.000
-76.239,-41.913,0.000
-76.780,-42.999,0.000
-76.440,-43.600,0.000
-76.959,-44.702,0.000
-76.606,-45.305,0.000
-76.248,-45.905,0.000
-75.885,-46.502,0.000
-78.911,-49.214,0.000
-75.145,-47.689,0.000
-75.608,-48.820,0.000
-76.058,-49.961,0.000
-75.664,-50.557,0.000
-76.091,-51.712,0.000
-74.860,-51.739,0.000
-75.270,-52.900,0.000
-75.666,-54.071,0.000
-74.430,-54.076,0.000
-76.416,-56.442,0.000
-75.970,-57.040,0.000
-74.725,-57.028,0.000
-75.855,-58.839,0.000
-76.961,-60.671,0.000
-76.482,-61.274,0.000
-75.999,-61.873,0.000
-76.281,-63.105,0.000
-78.079,-65.632,0.000
-77.561,-66.244,0.000
-77.039,-66.851,0.000
-78.012,-68.776,0.000
-77.469,-69.387,0.000
-76.182,-69.320,0.000
-76.370,-70.595,0.000
-75.813,-71.193,0.000
-75.251,-71.786,0.000
-76.840,-74.463,0.000
-77.678,-76.467,0.000
-77.075,-77.075,0.000
-78.572,-79.816,0.000
-77.942,-80.430,0.000
-77.308,-81.040,0.000
-77.354,-82.373,0.000
-76.704,-82.978,0.000
-76.723,-84.318,0.000
-76.059,-84.918,0.000
-75.390,-85.513,0.000
-75.371,-86.857,0.000
-77.284,-90.488,0.000
-77.215,-91.858,0.000
-77.128,-93.232,0.000
-77.025,-94.610,0.000
-77.530,-96.773,0.000
-78.006,-98.950,0.000
-79.065,-101.930,0.000
-77.049,-100.958,0.000
-77.454,-103.159,0.000
-78.424,-106.178,0.000
-78.763,-108.408,0.000
-79.072,-110.651,0.000
-79.351,-112.905,0.000
-78.462,-113.524,0.000
-78.130,-114.964,0.000
-78.335,-117.237,0.000
-79.059,-120.356,0.000
-78.654,-121.814,0.000
-77.695,-122.428,0.000
-77.789,-124.731,0.000
-77.852,-127.043,0.000
-77.884,-129.364,0.000
-77.883,-131.694,0.000
-77.851,-134.031,0.000
-77.292,-135.507,0.000
-76.714,-136.982,0.000
-77.562,-141.085,0.000
-77.876,-144.330,0.000
-77.208,-145.821,0.000
-76.522,-147.311,0.000
-76.270,-149.689,0.000
-77.774,-155.651,0.000
-77.429,-158.053,0.000
-77.484,-161.360,0.000
-77.492,-164.679,0.000
-76.196,-165.282,0.000
-77.365,-171.344,0.000
-76.825,-173.775,0.000
-76.252,-176.209,0.000
-76.036,-179.565,0.000
-76.154,-183.852,0.000
-75.083,-185.371,0.000
-75.834,-191.534,0.000
-75.770,-195.854,0.000
-75.997,-201.120,0.000
-76.492,-207.340,0.000
-76.216,-211.698,0.000
-75.545,-215.121,0.000
-75.797,-221.384,0.000
-75.322,-225.767,0.000
-74.782,-230.156,0.000
-74.178,-234.550,0.000
-74.098,-240.860,0.000
-72.491,-242.392,0.000
-71.701,-246.795,0.000
-69.217,-245.426,0.000
-67.288,-245.962,0.000
-64.585,-243.583,0.000
-62.172,-242.146,0.000
-60.510,-243.597,0.000
-58.128,-242.120,0.000
-56.450,-243.543,0.000
-54.318,-243.003,0.000
-52.407,-243.422,0.000
-50.291,-242.847,0.000
-48.382,-243.235,0.000
-46.471,-243.607,0.000
-44.376,-242.981,0.000
-42.638,-244.307,0.000
-40.554,-243.648,0.000
-38.796,-244.947,0.000
-36.425,-242.277,0.000
-34.662,-243.546,0.000
-32.748,-243.811,0.000
-30.832,-244.060,0.000
-28.914,-244.295,0.000
-26.885,-243.520,0.000
-24.971,-243.724,0.000
-23.057,-243.913,0.000
-21.226,-245.083,0.000
-19.222,-244.245,0.000
-17.233,-243.391,0.000
-15.321,-243.519,0.000
-13.298,-241.634,0.000
-11.494,-243.729,0.000
-9.501,-241.813,0.000
-7.601,-241.881,0.000
-5.701,-241.933,0.000
-3.801,-241.970,0.000
-1.908,-242.993,0.000
0.000,-243.000,0.000
1.908,-242.993,0.000
3.801,-241.970,0.000
5.701,-241.933,0.000
7.601,-241.881,0.000
9.540,-242.813,0.000
11.447,-242.730,0.000
13.298,-241.634,0.000
15.195,-241.522,0.000
17.092,-241.396,0.000
18.987,-241.254,0.000
20.968,-242.094,0.000
22.774,-240.926,0.000
24.666,-240.740,0.000
26.665,-241.533,0.000
26.211,-221.454,0.000
26.069,-206.360,0.000
26.225,-195.247,0.000
26.067,-183.154,0.000
25.720,-171.077,0.000
25.655,-161.981,0.000
28.076,-168.679,0.000
30.088,-172.394,0.000
31.261,-171.169,0.000
32.604,-170.918,0.000
34.336,-172.618,0.000
35.285,-170.385,0.000
37.043,-172.058,0.000
38.175,-170.785,0.000
39.967,-172.429,0.000
41.320,-172.109,0.000
41.947,-168.868,0.000
44.018,-171.439,0.000
45.363,-171.088,0.000
46.969,-171.691,0.000
48.316,-171.317,0.000
49.381,-169.972,0.000
51.001,-170.537,0.000
52.339,-170.131,0.000
53.975,-170.668,0.000
55.623,-171.190,0.000
56.649,-169.799,0.000
58.305,-170.295,0.000
59.641,-169.832,0.000
61.989,-172.181,0.000
62.301,-168.874,0.000
64.332,-170.251,0.000
66.389,-171.606,0.000
67.735,-171.079,0.000
69.452,-171.468,0.000
70.414,-169.994,0.000
72.137,-170.356,0.000
74.267,-171.620,0.000
74.804,-169.202,0.000
76.130,-168.610,0.000
78.708,-170.731,0.000
82.601,-175.536,0.000
87.440,-182.094,0.000
93.267,-190.382,0.000
100.570,-201.273,0.000
103.056,-202.258,0.000
105.563,-203.218,0.000
106.688,-201.499,0.000
107.792,-199.774,0.000
107.431,-195.416,0.000
108.963,-194.567,0.000
109.992,-192.836,0.000
111.503,-191.966,0.000
110.462,-186.781,0.000
109.862,-182.481,0.000
114.427,-186.728,0.000
118.536,-190.066,0.000
123.240,-194.195,0.000
136.695,-211.704,0.000
136.158,-207.280,0.000
136.115,-203.710,0.000
132.090,-194.364,0.000
135.318,-195.788,0.000
138.576,-197.174,0.000
135.469,-189.571,0.000
137.542,-189.310,0.000
135.460,-183.398,0.000
136.896,-182.328,0.000
137.717,-180.452,0.000
135.452,-174.624,0.000
130.010,-164.917,0.000
145.682,-181.840,0.000
144.580,-177.589,0.000
145.970,-176.448,0.000
149.282,-177.592,0.000
152.620,-178.695,0.000
148.120,-170.694,0.000
150.779,-171.025,0.000
150.116,-167.601,0.000
152.101,-167.157,0.000
155.445,-168.160,0.000
157.446,-167.663,0.000
160.138,-167.868,0.000
160.756,-165.887,0.000
164.860,-167.470,0.000
168.291,-168.291,0.000
168.183,-165.561,0.000
170.914,-165.627,0.000
174.380,-166.351,0.000
177.139,-166.345,0.000
179.909,-166.306,0.000
181.949,-165.561,0.000
183.989,-164.794,0.000
188.278,-165.989,0.000
192.597,-167.127,0.000
196.185,-167.558,0.000
199.026,-167.299,0.000
202.645,-167.643,0.000
204.731,-166.677,0.000
207.594,-166.315,0.000
211.250,-166.536,0.000
212.552,-164.872,0.000
217.815,-166.231,0.000
219.913,-165.116,0.000
222.812,-164.572,0.000
224.098,-162.817,0.000
226.997,-162.214,0.000
231.536,-162.726,0.000
233.630,-161.472,0.000
240.680,-163.566,0.000
243.621,-162.782,0.000
224.832,-147.687,0.000
207.503,-133.983,0.000
219.525,-139.315,0.000
219.764,-137.057,0.000
224.244,-137.417,0.000
221.890,-133.589,0.000
215.186,-127.260,0.000
214.449,-124.562,0.000
218.895,-124.856,0.000
220.741,-123.621,0.000
228.716,-125.738,0.000
215.616,-116.340,0.000
212.988,-112.771,0.000
220.079,-114.322,0.000
220.970,-112.590,0.000
215.585,-107.722,0.000
0.000,-0.000,0.000
217.251,-104.322,0.000
223.492,-105.167,0.000
220.679,-101.734,0.000
0.000,-0.000,0.000
0.000,-0.000,0.000
220.261,-95.315,0.000
220.082,-93.193,0.000
220.807,-91.461,0.000
212.250,-85.970,0.000
222.217,-87.982,0.000
217.305,-84.069,0.000
217.958,-82.360,0.000
221.413,-81.684,0.000
215.462,-77.571,0.000
219.838,-77.202,0.000
218.546,-74.825,0.000
219.127,-73.106,0.000
231.107,-75.091,0.000
250.758,-79.304,0.000
257.108,-79.097,0.000
262.512,-78.508,0.000
264.081,-76.723,0.000
263.713,-74.375,0.000
263.324,-72.037,0.000
268.715,-71.248,0.000
268.298,-68.887,0.000
266.889,-66.296,0.000
267.402,-64.197,0.000
268.872,-62.321,0.000
267.401,-59.771,0.000
267.862,-57.669,0.000
269.286,-55.767,0.000
269.716,-53.650,0.000
268.164,-51.155,0.000
267.574,-48.868,0.000
264.994,-46.249,0.000
268.309,-44.659,0.000
265.688,-42.081,0.000
266.010,-39.993,0.000
265.326,-37.762,0.000
266.606,-35.810,0.000
266.879,-33.715,0.000
265.149,-31.382,0.000
265.388,-29.299,0.000
267.599,-27.418,0.000
265.815,-25.127,0.000
266.004,-23.038,0.000
266.177,-20.949,0.000
267.331,-18.928,0.000
265.475,-16.702,0.000
267.595,-14.727,0.000
266.704,-12.577,0.000
268.793,-10.561,0.000
264.869,-8.324,0.000
266.926,-6.290,0.000
265.967,-4.178,0.000
265.992,-2.089,0.000
265.869,0.000,8.355
266.860,2.096,8.387
266.835,4.192,8.387
266.794,6.287,8.387
267.736,8.414,8.418
266.663,10.477,8.387
264.575,12.477,8.324
266.465,14.664,8.387
267.339,16.820,8.418
266.202,18.848,8.387
266.046,20.938,8.387
264.877,22.941,8.355
266.679,25.209,8.418
265.478,27.200,8.387
265.257,29.285,8.387
266.011,31.484,8.418
264.764,33.447,8.387
264.493,35.526,8.387
264.206,37.602,8.387
264.891,39.825,8.418
263.583,41.747,8.387
264.233,43.980,8.418
263.879,46.054,8.418
265.476,48.484,8.481
264.105,50.381,8.449
263.701,52.453,8.449
263.281,54.523,8.449
263.822,56.799,8.481
263.368,58.870,8.481
264.844,61.388,8.544
265.326,63.699,8.575
264.818,65.781,8.575
265.261,68.107,8.607
264.718,70.189,8.607
264.158,72.266,8.607
266.469,75.152,8.701
265.870,77.242,8.701
264.298,79.042,8.669
263.669,81.115,8.669
263.024,83.183,8.669
262.362,85.247,8.669
263.581,87.937,8.732
264.773,90.652,8.795
261.224,91.735,8.701
262.376,94.461,8.764
262.564,96.865,8.795
263.665,99.631,8.858
261.942,101.338,8.826
263.926,104.496,8.921
262.171,106.190,8.889
262.252,108.628,8.921
265.993,112.633,9.078
262.348,113.528,8.983
262.363,115.989,9.015
264.177,119.280,9.109
264.139,121.770,9.141
264.079,124.266,9.172
264.897,127.202,9.235
263.890,129.278,9.235
262.866,131.347,9.235
262.717,133.861,9.266
263.432,136.842,9.329
264.999,140.310,9.423
265.648,143.336,9.486
265.390,145.899,9.517
263.364,147.491,9.486
263.934,150.545,9.549
264.472,153.617,9.612
264.117,156.199,9.643
265.451,159.815,9.737
263.336,161.372,9.706
263.756,164.493,9.769
262.456,166.560,9.769
264.499,170.785,9.894
261.479,171.759,9.832
257.628,172.142,9.737
252.962,171.913,9.612
249.137,172.189,9.517
245.324,172.416,9.423
243.149,173.757,9.392
240.159,174.486,9.329
234.762,173.398,9.172
230.995,173.436,9.078
224.858,171.606,8.889
221.134,171.529,8.795
216.641,170.786,8.669
216.073,173.107,8.701
212.381,172.905,8.607
210.246,173.931,8.575
206.578,173.647,8.481
202.928,173.317,8.387
200.051,173.595,8.324
199.431,175.822,8.355
195.066,174.716,8.230
192.209,174.897,8.167
188.628,174.366,8.073
186.524,175.158,8.041
184.419,175.927,8.010
179.443,173.892,7.853
177.359,174.595,7.821
174.569,174.569,7.758
171.089,173.798,7.664
168.328,173.701,7.601
166.958,175.017,7.601
164.894,175.595,7.570
162.832,176.150,7.539
160.098,175.945,7.476
157.377,175.708,7.413
154.010,174.690,7.319
153.288,176.649,7.350
150.598,176.327,7.287
154.353,183.625,7.539
150.358,181.751,7.413
147.664,181.376,7.350
146.235,182.531,7.350
144.178,182.889,7.319
142.124,183.226,7.287
138.255,181.158,7.162
136.228,181.439,7.130
134.799,182.503,7.130
132.186,181.939,7.067
130.753,182.972,7.067
127.588,181.540,6.973
126.158,182.536,6.973
124.159,182.695,6.942
123.831,185.326,7.005
121.823,185.458,6.973
117.652,182.210,6.816
116.217,183.129,6.816
114.246,183.188,6.785
112.804,184.079,6.785
110.839,184.103,6.753
107.864,182.387,6.659
105.926,182.365,6.628
103.995,182.323,6.596
103.048,184.006,6.628
100.637,183.058,6.565
99.196,183.842,6.565
97.281,183.733,6.533
95.835,184.491,6.533
93.476,183.457,6.471
92.032,184.185,6.471
90.143,184.005,6.439
88.695,184.707,6.439
85.965,182.685,6.345
85.364,185.170,6.408
83.085,184.013,6.345
81.637,184.659,6.345
79.390,183.460,6.282
77.947,184.078,6.282
75.734,182.838,6.219
73.920,182.501,6.188
72.853,184.005,6.219
70.323,181.775,6.125
69.247,183.257,6.157
67.460,182.857,6.125
65.344,181.500,6.062
63.917,182.008,6.062
62.485,182.504,6.062
61.050,182.989,6.062
59.611,183.463,6.062
57.867,182.973,6.031
56.722,184.377,6.062
55.272,184.817,6.062
53.540,184.285,6.031
51.548,182.776,5.968
50.111,183.175,5.968
48.671,183.563,5.968
47.228,183.940,5.968
46.023,185.275,5.999
44.566,185.631,5.999
42.881,185.002,5.968
41.427,185.333,5.968
39.339,182.721,5.874
38.105,184.003,5.905
36.659,184.297,5.905
35.210,184.579,5.905
33.939,185.833,5.937
32.307,185.109,5.905
31.016,186.343,5.937
29.395,185.594,5.905
27.045,179.889,5.717
25.350,178.116,5.654
24.083,179.301,5.685
22.549,178.493,5.654
21.264,179.657,5.685
19.852,179.818,5.685
18.337,178.974,5.654
17.025,180.108,5.685
15.524,179.240,5.654
14.116,179.357,5.654
12.707,179.462,5.654
11.234,178.559,5.623
9.886,179.639,5.654
8.428,178.713,5.623
7.024,178.774,5.623
5.651,179.822,5.654
4.215,178.862,5.623
2.810,178.890,5.623
1.405,178.906,5.623
0.000,178.912,5.623
-1.397,177.907,5.591
-2.810,178.890,5.623
-4.239,179.861,5.654
-5.620,178.823,5.623
-7.103,180.771,5.685
-8.428,178.713,5.623
-9.886,179.639,5.654
-11.234,178.559,5.623
-12.777,180.459,5.685
-14.037,178.360,5.623
-15.524,179.240,5.654
-16.931,179.113,5.654
-18.541,180.963,5.717
-19.962,180.812,5.717
-20.206,170.723,5.403
-21.046,166.593,5.277
-22.886,170.385,5.403
-23.660,166.242,5.277
-24.816,165.063,5.246
-27.206,171.773,5.465
-28.390,170.568,5.434
-31.448,180.186,5.748
-28.013,153.386,4.900
-28.842,151.198,4.837
-30.419,152.927,4.900
-30.606,147.790,4.743
-31.345,145.591,4.680
-32.269,144.364,4.649
-34.531,148.975,4.806
-39.199,163.278,5.277
-40.963,164.905,5.340
-42.505,165.546,5.371
-44.316,167.139,5.434
-45.628,166.786,5.434
-46.936,166.423,5.434
-46.847,161.250,5.277
-48.972,163.750,5.371
-43.496,141.388,4.649
-44.003,139.136,4.586
-45.712,140.687,4.649
-46.815,140.324,4.649
-47.269,138.060,4.586
-48.020,136.742,4.555
-49.093,136.360,4.555
-49.124,133.157,4.460
-49.815,131.833,4.429
-51.931,134.234,4.523
-50.776,128.246,4.335
-51.782,127.843,4.335
-50.872,122.815,4.178
-53.783,127.014,4.335
-53.985,124.753,4.272
-54.155,122.497,4.209
-54.704,121.157,4.178
-55.654,120.723,4.178
-55.324,117.569,4.083
-55.813,116.230,4.052
-57.604,117.584,4.115
-56.738,113.551,3.989
-58.082,113.993,4.021
-52.986,102.002,3.612
-58.930,111.300,3.958
-60.277,111.713,3.989
-57.782,105.105,3.769
-60.559,108.136,3.895
-60.416,105.921,3.832
-59.740,102.850,3.738
-61.055,103.238,3.769
-61.348,101.899,3.738
-62.669,102.266,3.769
-59.239,94.986,3.518
-58.912,92.830,3.455
-61.266,94.884,3.549
-59.814,91.058,3.424
-59.972,89.754,3.392
-58.428,85.974,3.267
-60.806,87.979,3.361
-58.622,83.410,3.204
-59.856,83.760,3.235
-60.512,83.288,3.235
-60.570,82.006,3.204
-61.813,82.327,3.235
-58.213,76.277,3.015
-58.197,75.028,2.984
-57.547,72.998,2.921
-59.369,74.104,2.984
-59.949,73.636,2.984
-59.251,71.622,2.921
-61.098,72.685,2.984
-57.123,66.883,2.764
-60.267,69.452,2.890
