x,y,z
0,0,0
193.988033350721,1.52360977924661,1.52365677241
988.676028935733,0,156.590899505271
7.39425795736816,6.72825705573115,0.235597648336102
3956.53488147676,594.838408021589,0
37.2447028295811,0,33.35913834523
5.93313599493509,0.0465996993079446,0.892034603381538
NaN,NaN,NaN
190.705535623768,10.4951606578203,1.50009506974386
19,0,0
99.750279641627,0,7.06269859311667
0.0862837045231797,0.996239649168104,0.00785390088871133
1097.21923418877,8.61771690919236,77.6896845242834
0.938606790241385,0.0738699564291736,11.9630080047975
NaN,NaN,NaN
183.211388976133,43.9851629147344,14.8287690925627
187.852826578724,20.7391451323979,1.48438726796644
924.803412043798,0,383.066115797455
7.59447149715942,6.38382023049402,1.25333233564304
6931.15562767362,986.449524795016,0
138.692383699642,0,114.736318154764
18.8098693380496,0.147735406018521,2.67712340681407
NaN,NaN,NaN
182.716707422692,28.9394834430852,1.4529716644116
17.9977793846699,0.282731711612772,0
98.3620921962388,5.4131934705633,17.192910027941
0.117522897160801,0.992945944563851,0.0157073173118207
2398.07572239324,18.8348299578172,94.2235578217647
2.92937672218996,0.230546947968656,24.8267114238732
NaN,NaN,NaN
163.439812111615,83.2767437314556,14.4364736139235
180.850410461847,38.9360746496576,1.4529716644116
809.826011369322,0,588.373037544766
7.74413633192067,5.91013800690449,2.25801266869104
0.990023657716558,0.140901231937583,0
244.948053836464,0,190.001186632423
31.6797799377677,0.24881752592593,4.50883942200265
NaN,NaN,NaN
176.882363032158,46.8995087474158,1.43726386263417
17.995003743924,0.424075767004983,0
96.2188087963481,2.26752190337246,27.1440449865074
0.125298444845987,0.991839320253116,0.0235597648336102
3698.06021294864,29.0450942120981,116.219808589075
4.45265261772874,0.350431360912357,37.7366013642872
NaN,NaN,NaN
139.483387351658,119.13006708007,14.4364736139235
174.989001758895,56.8573732955995,1.44511776352289
997.914251066861,0,78.5375548235728
7.42976850345656,5.85715721180756,3.23917418198149
2971.06099680739,422.844597044686,0
345.539449587528,0,272.401337696327
44.5496905374858,0.349899645833339,6.34055543719122
NaN,NaN,NaN
174.922638572632,66.0977571133401,1.46867946618902
17.9911180865832,0.565393663406309,0
92.7941784380586,5.83811485950626,36.8124552684678
0.101874162228859,0.994301271891122,0.0314107590781283
4989.97973466702,39.1920150468023,313.952597646567
4.38703906016815,0.345267461941503,50.80978920114
NaN,NaN,NaN
185.113001888296,29.3190192008725,14.7503099968348
172.855421769186,76.4185825531695,1.48438726796644
952.007572811449,0,309.326011369322
6.95168355011435,5.84350051215696,4.18659737537428
5934.30787896577,892.183275815435,0
436.32543169106,0,366.769842898254
57.3536479510392,0.450463759976798,8.62300116602153
NaN,NaN,NaN
170.852756545128,85.3702834463666,1.50009506974386
18.9789076242774,0.895022563483211,0
88.7303969064579,1.39388845997367,46.0974374535462
0.0627208142014329,0.99691879396842,0.0471064507096427
6299.02850176779,49.4734714264313,98.9560990644703
3.50597035817414,0.275925851264824,63.9033022368344
NaN,NaN,NaN
177.75908340666,73.6302231820487,15.1426054754741
168.509316416516,96.1160171401118,1.52365677241
853.492804518446,0,523.021063280665
6.36631567927035,5.79290155077421,5.09041415750371
8900.96737519929,1338.2005775062,0
514.02575660498,0,475.160521873059
70.2087759400652,0.551429775144011,10.5557428066815
NaN,NaN,NaN
166.327471234724,105.554622957275,1.54721847507613
18.9712928515602,1.04405341833647,0
83.4158086462641,5.24807784467383,54.9022817998132
0.0156835850860489,0.998365916328496,0.0549501799124457
7584.76919669387,59.5718628711396,477.207948422782
0.602886124870136,0.0474481670481598,76.9976251386488
NaN,NaN,NaN
160.498089930435,116.60868799809,15.6133600498411
161.903087824097,115.697655181407,1.56292627685356
1001,0,0
5.73229061378394,5.6429478626636,5.94121062902039
1976.36436953087,313.025364545502,0
829.974400845175,0,6.51873773763041
82.963261748682,0.651605332221478,13.1404950633794
NaN,NaN,NaN
160.19971281083,126.291270418846,1.60219578129711
19.9605345685654,1.25581039058627,0
77.5113082836347,2.43589099548971,63.1352795449378
-0.0391823454807199,0.997257285989864,0.0627905195293134
8892.041298125,139.687347100818,349.412360255711
-4.22651135187792,-0.332633657306418,89.9000887465773
NaN,NaN,NaN
203.738054911002,16.0345326666237,16.0841146242082
155.268202428749,136.887334063997,1.62575748396325
974.314660238472,0,233.912254583617
7.38171601965322,0.464418207137418,6.73012513509773
4933.13271513965,821.098419690884,0
956.419561433224,0,82.8349111660064
95.6806868373707,0.751489809100166,15.9261241171797
NaN,NaN,NaN
153.674287898161,148.920745262566,1.68073479018423
20.9475587247417,1.4831667045545,0
99.9229036240723,3.92598157590686,0
-0.124946873033078,0.989056342791868,0.0784590957278449
199.7533288794,3.13797604511851,9.42129014192853
-13.6692298962882,-1.07579172381598,102.083273978695
NaN,NaN,NaN
207.639315093531,67.466103186199,17.182541964398
150.01033794795,162.280269325202,1.7357120964052
892.761001535551,7.01187268603496,454.898480739026
6.57247965927468,1.14708132835835,7.44894056591622
7881.61662344719,1375.5623044458,62.8390610105794
1067.35286357772,0,221.038151938599
108.358683736932,0.851064611338128,18.9122010307351
NaN,NaN,NaN
228.138879659496,19.7589683358081,1.7985433035149
22.9142186593376,1.98458641335224,0
99.4792141761726,0,10.192445579505
-0.232574700539255,0.968743346685005,0.0862863657979234
1499.76869089709,23.5602492917411,11.780851333067
-29.6379209492343,-2.33255496543786,112.125611833961
NaN,NaN,NaN
200.602775190471,122.929538739778,18.5163465917714
143.496007961533,191.118738644583,1.87708231240201
761.903277914914,5.9840973951855,650.746944426844
5.60426301225835,1.77239565861733,8.09016994374947
983.23921163106,187.562910839965,7.86175478960005
1151.0848401144,0,404.232223924337
120.817605425195,0.948918765510547,23.0479016940441
NaN,NaN,NaN
240.652953895714,45.9070061496418,1.92420571773428
23.8934871504739,2.25859951964434,0
97.6777491909811,6.91595556692609,20.2787295356512
-0.37374946363163,0.922743173260801,0.0941083133185143
2792.66326352087,43.8706602396687,197.755560607267
-51.0741464935876,-4.01962250365595,118.390346713234
NaN,NaN,NaN
255.210837435681,0,20.0855285063283
133.068657480155,221.026302685187,2.02630642928752
989.633193716421,7.77272074864192,156.747333970311
4.49298940448792,2.2450195521507,8.64713440520155
3917.74962894513,811.326944715787,31.423457455734
1177.86960954828,0,659.638676020889
133.170194835425,1.04593777075206,27.5790721684857
NaN,NaN,NaN
257.713661213924,77.0727275060212,2.11269933906335
26.8593878275666,2.75196030646635,0
95.3336547043912,1.49762072268939,30.1537959944496
-0.545707244744118,0.830759883482079,0.109734311091045
4093.30025694684,64.3026988528011,225.295737641028
-82.3061651743367,-6.47763568140926,115.532399829112
NaN,NaN,NaN
276.271142106866,66.3268329666629,22.3608422824358
121.769121625271,258.772555604038,2.24621565417144
925.698739966355,7.27057039801551,383.44879922982
3.21158318511756,2.57296330694542,9.11403276635445
6819.97753151865,1580.78591268619,54.985160121868
1102.4432037556,0,987.430495018808
145.147357834064,1.14000812322253,33.6443887634965
NaN,NaN,NaN
63.7457216144496,26.4043424359648,0.541919161321082
6.95147919868448,0.822761782204864,0
91.772631996982,0.720795387027836,39.7147890634781
0.812478677441377,0.571019578387597,0.117537397457838
5394.00532479464,0,254.37483383207
127.80229893768,10.0582590625056,87.1229235670803
NaN,NaN,NaN
66.6194886324517,33.944324890539,5.88443217958837
24.849575191629,70.7612297918164,0.58904256665335
808.992042385436,6.35393929110397,587.785252292473
2.65870260086738,1.71670252396463,9.48600194625505
0.99885906684563,0.0471049978357572,0.00785390088871133
1372.75066461009,0,841.222689192678
161.75024487461,1.27040957439333,8.90192914581621
NaN,NaN,NaN
61.6025308546395,33.2389220926801,0.549773062209793
5.95268820788687,0.751999401385826,0
87.0774335505594,5.47844775713524,48.8621241496955
0.849962045339679,0.51171877241929,0.125333233564304
6686.77908046942,0,420.6964808464
145.480240646209,11.4495432481129,83.2370562966445
NaN,NaN,NaN
50.0320845935293,42.7314371048077,5.17830031803777
15.1734806503196,63.2020954642477,0.510503557766237
996.886586454606,7.82968993337835,78.4590957278449
1.89486094138735,1.0808095990986,9.75916761938747
2997.57605960374,141.362098505107,23.5695565670227
1511.41883512245,0,862.098083072389
174.800336697985,1.3729068634205,8.24362887418747
NaN,NaN,NaN
54.5856343006724,37.0963587638776,0.518357458654948
5.94659848419585,0.798728031159314,0
81.7518953643226,3.21204071694405,57.5005252043279
0.868507329206589,0.47746594469484,0.133121338526552
7993.83228992578,0,314.078526072549
157.43495714455,12.3903998411368,88.4404447109489
NaN,NaN,NaN
64.9864793863165,10.2928471662638,5.17830031803777
9.05197182706415,67.3927042070552,0.534065260432371
951.027183472253,7.46950361854521,309.016994374947
1.02550909963692,0.574312690681697,9.93068456954926
5994.15326014063,282.677092012379,47.1312592331567
1652.64172826586,0,875.028752667272
187.849264920804,1.47539501336235,7.3808453627049
NaN,NaN,NaN
39.0384398135834,32.8152369710113,0.400548945324278
2.96665949623351,0.446017301690769,0
75.5258517615245,0.593190849673411,65.5400170911794
0.947425355091289,0.283340261751328,0.148672433896923
9289.67583714632,0,438.089991599677
184.852245039219,14.5481871949491,57.043823095067
NaN,NaN,NaN
35.9202292894287,14.8786461352326,3.05990473338595
1.25639161185357,39.9790293291745,0.314156035548453
852.613866923277,6.69655134457158,522.498564715949
0.150129441678589,0.0461858469089471,9.99876632481661
8996.28107479749,282.719522457351,70.6929618992907
1911.58602959666,0,588.080650464608
198.895670912643,1.56215506708312,6.25074105654753
NaN,NaN,NaN
30.1575835807671,29.22473162942,0.659707327096468
3.95554599497802,0.594689735587692,0
145.753257551683,3.43486588662561,136.909421185738
1.86605288081738,0.655311128846298,0.297344867793846
9392.75294066279,0,369.042268135245
178.841644241437,28.3257337298998,66.8005920159561
NaN,NaN,NaN
46.8253563910837,7.41640786499874,7.50885432193108
3.38967709704886,47.8742273746435,0.753951230967392
1999.93831528958,15.7078017774227,0
1.60454067943323,0.635282596242941,19.9254075298588
7997.80481730135,251.341141951308,62.8469149114681
1733.22183384703,0,702.027118191279
185.833672073174,2.91930860233171,7.30232573118676
NaN,NaN,NaN
40.0462224622735,31.5698962345101,0.801073182902854
4.95011828858279,0.704506159687913,0
158.969256615083,2.49728864077955,121.3364702004
1.82331762088196,0.772075271418044,0.281802463875165
8099.00072310145,0,127.229270225747
162.032830184346,25.6634791229483,74.0725845489196
NaN,NaN,NaN
42.0584699551597,35.9213268488474,8.76033004225293
9.79874971933972,56.1443043527291,0.895317086773779
1705.22773384655,13.3931026891432,1044.9971294319
3.33915947613747,1.70138673301253,19.6457450145738
4996.29305236184,235.619199174457,39.2852122453341
1537.75219635433,0,814.197876813398
172.786629480681,2.71434927902751,8.14941597276818
NaN,NaN,NaN
56.5629921116991,35.8959663209217,1.05239025989199
5.94659848419585,0.798728031159314,0
170.102189656007,12.0438809784368,104.49971294319
